time,meas
0,-0.3186718083880027
1,-1.19409360325659
2,-1.2614286811000834
3,-1.2051009468037304
4,-0.9888351234619672
5,-0.594230591000702
6,-0.0348406727322235
7,-0.9504389782709408
8,-1.4402037980562927
9,-0.7792098349024472
10,-1.4475787294202038
11,-1.1759493893789963
12,-0.7777420832256378
13,-0.2564098581132905
14,-0.9684260105966777
15,-0.7084375341467616
16,-0.8441009680958376
17,-0.4212016615592038
18,-0.9696030413622824
19,-1.059181361757217
20,-0.830126664149129
21,-0.3424499892152433
22,-0.0152569902840127
23,-0.5071491107533322
24,-0.1330246037300045
25,0.0514231519907626
26,-0.1402765400991451
27,0.1794573279642043
28,1.0546081017090738
29,0.7755367279577766
30,0.2998710952910772
31,0.0395948466913064
32,0.0367473059444191
33,0.4340257847637845
34,-0.4082409044658706
35,-0.2262624297039769
36,0.3598010537302822
37,0.7537559742114536
38,0.8734620811434224
39,1.1994879275396
40,0.1903974888588529
41,-0.79611611394801
42,-0.0350842603099839
43,-0.1425764476644543
44,-0.439573783578768
45,0.3600026240246449
46,0.3831259591282535
47,0.7236581278477644
48,0.3361365237001262
49,-0.7853580357339481
50,-1.772862054696363
51,-2.404402173827866
52,-1.1187498352607363
53,0.3894836980218105
54,-0.1073236167858644
55,-0.2008255321409965
56,-0.2029386036040383
57,-0.5648650422138067
58,0.2376959442123722
59,-0.5761197611040749
60,0.8359163119468125
61,0.049192785942701
62,-0.3715858335717171
63,-0.4106979282763596
64,0.5044203993305962
65,-0.044278203627254
66,0.0795865894901291
67,1.2637753076723464
68,1.7362116157830445
69,0.1766549223838124
70,0.7137431714271869
71,0.3427208703270991
72,-0.3309422535622811
73,-0.2532381248275686
74,-0.7648122464763081
75,0.1912108858947903
76,1.3106383779793247
77,0.9879939965570008
78,1.3057113814952668
79,0.8384352476214373
80,0.696066174718116
81,1.7190940039880684
82,1.000127094657492
83,0.8953714736414479
84,0.994188786892232
85,0.386812803097084
86,0.3140584267811992
87,1.1619275745192914
88,0.90271662072722
89,0.3617487917896154
90,0.7247628242040621
91,0.8344013188490204
92,0.9038125363974804
93,0.8709994061816899
94,1.125773602094248
95,0.7580508137297195
96,0.4313505518431029
97,0.2428852081836557
98,0.5400783221576948
99,0.1206396469066264
100,0.669769784464034
101,1.0596737972890318
102,1.0799558244169476
103,1.2214102915856624
104,0.7866700183066705
105,0.0028585033248881
106,0.1155164425669252
107,0.0401261168801778
108,-0.6586844398597662
109,-0.3652598722434204
110,-0.072164375528225
111,-0.574210504611622
112,-0.6682076897071755
113,-0.490906491923439
114,-1.305123380371685
115,-0.7118772786374025
116,-0.7894361323180457
117,-1.145417700738184
118,-0.0651505554386639
119,-0.2280689186212248
120,0.1610492237656036
121,0.2317283757055534
122,0.6202639432603997
123,-1.101495061027361
124,-0.6339613314950774
125,-0.7793242548312229
126,-0.5282110065723521
127,-0.4465950325708668
128,0.0689593271120469
129,0.24637160263476
130,1.301208281357784
131,2.685865989956118
132,2.515022987947096
133,1.9962628255552388
134,1.744504708583796
135,1.6740097629281083
136,1.174673170735675
137,1.551748299235373
138,1.358436698105852
139,1.3619909844549007
140,1.379303702955419
141,2.0408742230327803
142,0.500383281546729
143,0.343299551837725
144,0.2697111038451943
145,1.2224506221328943
146,0.7832906804260856
147,0.7119367554351262
148,0.2260689638316359
149,0.0849470527988966
150,0.003379379730137
151,1.306197119936933
152,1.23282251928013
153,2.241471586877052
154,1.0040774726888737
155,1.8127954600030192
156,1.5053448020157745
157,2.3656470401882763
158,1.0932811505471332
159,1.2775378950273546
160,0.930858783315106
161,1.152754126531936
162,1.9204156026587529
163,1.2545194010245682
164,0.9479968831049628
165,0.1614213166752443
166,0.1340592643086701
167,1.011127277431075
168,0.8467787750475851
169,1.1654092994430003
170,0.5191371368998229
171,0.1486046939985022
172,1.021467985544004
173,1.6096076552558312
174,0.2635355614289406
175,0.2819109833099121
176,0.3375415931044128
177,0.9181030647698952
178,1.425713102059129
179,0.9873253562385113
180,0.6576886894427069
181,0.9441647213525288
182,1.152018651842992
183,1.2740861091555646
184,1.6483698761582966
185,2.393933222245602
186,1.5882056825661728
187,1.9399262929437608
188,3.332813720427917
189,2.716978270849955
190,2.449839924814882
191,1.2326699812326047
192,1.1533421091263152
193,1.7827167068950844
194,1.869059043410264
195,1.8536684996335409
196,1.6332867202500585
197,1.6309475613305628
198,1.1871156818913031
199,1.0249593826019174
200,1.3003307441142664
201,1.3627861032421886
202,1.5126745744874297
203,1.8937902114617389
204,0.7386193991065233
205,0.6155830026169834
206,1.0642061913912186
207,0.1234353163853246
208,0.8315281685287857
209,1.5707232421715411
210,1.9734923545234984
211,0.8999299829175099
212,-0.0027660004366849
213,1.73234158338767
214,0.8068721850203928
215,1.2325491928226662
216,1.626236995730603
217,1.1657040313793383
218,0.7960933409185019
219,0.2623862033973587
220,0.4070640362819919
221,1.5576874163857828
222,1.0452646148088696
223,1.6266160695413658
224,0.7363229246957993
225,0.8837168872835673
226,0.8955640434624286
227,1.8307458941827035
228,1.612248011889437
229,1.0690239388854264
230,2.164926743117209
231,1.526676499448742
232,0.9431659826705276
233,1.5152349280741393
234,0.9534200677397102
235,1.2845881457886803
236,0.2192303016249182
237,-0.716770452227428
238,-0.7540752755144907
239,-0.7739851543216287
240,0.4480110171639255
241,0.5684294008903894
242,1.1819039071478228
243,1.0779917516136317
244,1.9595567144591284
245,1.6261600678566164
246,1.9468214250319509
247,2.621027098703061
248,1.04136971864292
249,1.64765498593398
250,0.9499242726679488
251,0.5761626601797456
252,1.2386987235391207
253,0.0158095798787149
254,0.654437350981866
255,0.063462372055659
256,0.6993197982949994
257,0.1101113809242972
258,0.908084161043876
259,0.8453553052663386
260,0.1796400543346419
261,-0.959894568148334
262,-0.2898799721950614
263,0.319584244420372
264,-2.2059735017655964
265,-1.47283666514184
266,-0.9006701458341728
267,-1.1200722875327205
268,-0.6296612683093994
269,-0.0575004745708027
270,0.2592537250166434
271,0.5159277208470046
272,-0.0528895106026199
273,-0.2363086674109061
274,0.6269615912137649
275,0.2684738312151655
276,0.6413974637818715
277,0.4874629390949179
278,0.7634747212940246
279,0.5006357769709057
280,0.5690475080885241
281,1.0323283858931145
282,1.530169686347786
283,1.8964968740566388
284,1.4661761711063777
285,1.374394412183243
286,1.3399332521081984
287,0.7775200081748409
288,1.6581106050901089
289,1.0837360206096192
290,0.7380605253542322
291,1.2701128943757412
292,1.2704752038444656
293,1.032570520504099
294,0.672154965448603
295,1.7684346583211847
296,0.6774226121802065
297,0.5552345489787882
298,1.3541328720111978
299,-0.1392321898449864
300,0.8703998290461287
301,1.0719362121363183
302,2.35581696620072
303,0.943725204629747
304,0.9469018735590456
305,1.3312725006078268
306,1.4419784911814415
307,1.186731562012298
308,0.537329333778503
309,0.7436763398025308
310,0.4738285491261628
311,-0.0258795112727977
312,0.1178043617083395
313,0.206631632257599
314,1.203458910681626
315,0.570931101396927
316,0.8870247084741885
317,0.2803886053073561
318,0.5622644265573122
319,1.2660665881361133
320,1.0286377311218682
321,1.2361633965119516
322,1.0767207426927194
323,1.22784767665364
324,2.4368523495942336
325,2.2291797123846924
326,2.3759900386291983
327,0.9716381995479167
328,-0.6473917497094913
329,-0.2772864851858512
330,0.8246717707154568
331,0.8348523131927124
332,0.7430486205942352
333,0.0823278722490826
334,0.7474974175566579
335,0.2593139823106421
336,0.5466491332355263
337,-0.1969415950614994
338,0.5930995746021499
339,1.920791878764478
340,0.1788138679505064
341,0.1557422633147286
342,-0.1045834406008456
343,-0.471839206708208
344,-0.2944269862764175
345,1.4674613395407434
346,0.2846455334671117
347,1.1599171842151303
348,1.838466773671812
349,1.4631733473653128
350,0.9239055692853054
351,0.6367738505287915
352,0.9638849261832928
